Order ID,Product Name,Discount,Sales,Quantity,Category
IT-2013-3843253,"Cardinal 3-Hole Punch, Recycled",0.5,73.00,5,Office Supplies
IT-2013-3843253,"Stockwell Paper Clips, Metal",0.5,32.00,5,Office Supplies
ES-2013-2285661,"Binney & Smith Sketch Pad, Water Color",0,149.00,3,Office Supplies
ES-2013-2285661,"Avery Round Labels, Adjustable",0,35.00,7,Office Supplies
IT-2013-3843253,"Motorola Smart Phone, with Caller ID",0.65,678.00,3,Technology
IT-2013-4864710,"SAFCO Bag Chairs, Black",0.5,118.00,5,Furniture
IT-2013-4864710,"Breville Blender, Black",0.5,45.00,1,Office Supplies
IT-2013-4864710,"Sanford Markers, Water Color",0.5,26.00,2,Office Supplies
IT-2013-4864710,"Stanley Canvas, Water Color",0.5,132.00,5,Office Supplies
IT-2013-4864710,"Stanley Pens, Easy-Erase",0.5,15.00,3,Office Supplies
IT-2013-4864710,"Acco 3-Hole Punch, Clear",0.5,30.00,2,Office Supplies
IT-2013-4864710,"Wilson Jones Index Tab, Clear",0.5,12.00,4,Office Supplies
IT-2013-4864710,"Accos Thumb Tacks, 12 Pack",0.5,52.00,8,Office Supplies
ES-2013-1449332,"Enermax Computer Printout Paper, Multicolor",0,120.00,4,Office Supplies
ES-2013-5079814,"Motorola Speaker Phone, with Caller ID",0.15,331.00,3,Technology
IT-2013-4864710,"Nokia Speaker Phone, Cordless",0.5,252.00,4,Technology
ES-2013-5746961,"Logitech Mouse, Programmable",0,123.00,4,Technology
ES-2013-3907928,"BIC Highlighters, Easy-Erase",0,58.00,3,Office Supplies
IT-2013-4864604,"Hon Chairmat, Red",0.5,28.00,1,Furniture
IT-2013-4864604,"Tenex Stacking Tray, Black",0.6,40.00,4,Furniture
IT-2013-4864604,"Apple Office Telephone, VoIP",0.5,163.00,5,Technology
ES-2013-4465613,"Enermax Parchment Paper, Multicolor",0,67.00,4,Office Supplies
IT-2013-1856233,"Acco 3-Hole Punch, Clear",0.5,44.00,3,Office Supplies
ES-2013-4465613,"Nokia Headset, with Caller ID",0,366.00,5,Technology
ES-2013-2715038,"Harbour Creations Steel Folding Chair, Red",0.2,313.00,4,Furniture
ES-2013-5322278,"Dania Corner Shelving, Traditional",0,366.00,3,Furniture
ES-2013-5322278,"Dania Stackable Bookrack, Traditional",0,968.00,8,Furniture
ES-2013-2715038,"BIC Sketch Pad, Fluorescent",0.1,135.00,3,Office Supplies
ES-2013-2715038,"Konica Receipt Printer, Red",0.1,215.00,2,Technology
ES-2013-3980089,"Safco 3-Shelf Cabinet, Pine",0.1,306.00,2,Furniture
ES-2013-3980089,"Wilson Jones Index Tab, Economy",0,32.00,5,Office Supplies
IT-2013-4518589,"BIC Markers, Easy-Erase",0.5,107.00,8,Office Supplies
IT-2013-4518589,"Accos Staples, Assorted Sizes",0.5,21.00,5,Office Supplies
ES-2013-2562616,"Smead Color Coded Labels, 5000 Label Set",0,27.00,2,Office Supplies
IT-2013-2640538,"Hoover Coffee Grinder, Red",0.5,69.00,2,Office Supplies
ES-2013-4849942,"BIC Canvas, Blue",0,376.00,7,Office Supplies
ES-2013-2219250,"Ames Mailers, with clear poly window",0.5,59.00,3,Office Supplies
ES-2013-2219250,"GlobeWeis Clasp Envelope, with clear poly window",0.5,20.00,3,Office Supplies
ES-2013-2219250,"Hewlett Copy Machine, High-Speed",0.5,264.00,2,Technology
ES-2013-2219250,"Apple Signal Booster, Full Size",0.5,69.00,1,Technology
ES-2013-2219250,"Cisco Headset, VoIP",0.5,89.00,2,Technology
ES-2013-2219250,"Samsung Office Telephone, with Caller ID",0.5,196.00,6,Technology
ES-2013-5078214,"Rogers Trays, Industrial",0.6,50.00,2,Office Supplies
ES-2013-4937270,"BIC Sketch Pad, Water Color",0,207.00,4,Office Supplies
IT-2013-2758255,"Jiffy Interoffice Envelope, Recycled",0,226.00,5,Office Supplies
ES-2013-4396697,"Wilson Jones Hole Reinforcements, Clear",0,16.00,4,Office Supplies
ES-2013-4396697,"Smead Shipping Labels, 5000 Label Set",0,72.00,6,Office Supplies
ES-2013-5961293,"Avery Binder, Clear",0,62.00,5,Office Supplies
ES-2013-5150619,"Avery Shipping Labels, Adjustable",0,20.00,2,Office Supplies
ES-2013-5150619,"SanDisk Note Cards, Multicolor",0,170.00,5,Office Supplies
ES-2013-5150619,"Logitech Router, Ergonomic",0,245.00,1,Technology
IT-2013-2925328,"Binney & Smith Canvas, Fluorescent",0.5,237.00,9,Office Supplies
IT-2013-2925328,"Boston Pens, Fluorescent",0.5,15.00,2,Office Supplies
ES-2013-5310113,"Bush Floating Shelf Set, Metal",0.1,461.00,3,Furniture
ES-2013-5310113,"Harbour Creations Chairmat, Adjustable",0.1,268.00,4,Furniture
ES-2013-1112764,"Kraft Interoffice Envelope, with clear poly window",0.1,91.00,2,Office Supplies
ES-2013-1112764,"Eldon Trays, Single Width",0.2,192.00,5,Office Supplies
ES-2013-3382466,"Boston Sketch Pad, Water Color",0,207.00,4,Office Supplies
ES-2013-3382466,"Elite Scissors, Steel",0,66.00,3,Office Supplies
ES-2013-3382466,"Canon Fax and Copier, High-Speed",0.15,322.00,2,Technology
IT-2013-3470979,"Rubbermaid Photo Frame, Ergonomic",0.4,91.00,3,Furniture
IT-2013-3113956,"Hamilton Beach Toaster, White",0.5,139.00,5,Office Supplies
IT-2013-3113956,"Binney & Smith Canvas, Fluorescent",0.5,53.00,2,Office Supplies
IT-2013-3113956,"Acco 3-Hole Punch, Clear",0.5,74.00,5,Office Supplies
IT-2013-3113956,"Acco Hole Reinforcements, Durable",0.5,29.00,7,Office Supplies
IT-2013-3113956,"Fellowes Box, Industrial",0.5,50.00,5,Office Supplies
ES-2013-2402314,"Apple Signal Booster, with Caller ID",0,410.00,3,Technology
IT-2013-3113956,"Hewlett Wireless Fax, Color",0.5,191.00,1,Technology
IT-2013-2911448,"Fellowes File Cart, Blue",0.5,137.00,2,Office Supplies
ES-2013-4717909,"Ibico Binder Covers, Recycled",0,42.00,3,Office Supplies
ES-2013-5612922,"BIC Markers, Fluorescent",0,55.00,2,Office Supplies
ES-2013-3200273,"Hon File Folder Labels, Alphabetical",0,42.00,5,Office Supplies
IT-2013-3888587,"StarTech Receipt Printer, Wireless",0.15,188.00,2,Technology
ES-2013-3200273,"Enermax Numeric Keypad, Bluetooth",0,230.00,4,Technology
ES-2013-3200273,"Apple Signal Booster, Full Size",0.4,662.00,8,Technology
ES-2013-4632541,"Dania Library with Doors, Pine",0,1091.00,3,Furniture
ES-2013-4632541,"Rubbermaid Light Bulb, Durable",0,48.00,3,Furniture
ES-2013-4636934,"Stanley Sketch Pad, Blue",0,267.00,6,Office Supplies
ES-2013-4636934,"Novimex Round Labels, Adjustable",0,13.00,3,Office Supplies
ES-2013-4636934,"Tenex Shelving, Single Width",0,328.00,6,Office Supplies
ES-2013-4632541,"Stanley Canvas, Water Color",0,158.00,3,Office Supplies
ES-2013-4632541,"Wilson Jones 3-Hole Punch, Economy",0,140.00,5,Office Supplies
ES-2013-3029399,"Eaton Memo Slips, 8.5 x 11",0,36.00,2,Office Supplies
ES-2013-5698783,"Acco Binder Covers, Recycled",0,27.00,2,Office Supplies
IT-2013-2410050,"Office Star Bag Chairs, Set of Two",0.1,467.00,9,Furniture
IT-2013-1428871,"BIC Markers, Fluorescent",0.5,166.00,12,Office Supplies
ES-2013-3109023,"Rogers Lockers, Wire Frame",0.1,190.00,1,Office Supplies
ES-2013-5246151,"Acco Hole Reinforcements, Durable",0,24.00,3,Office Supplies
ES-2013-5246151,"Fellowes Trays, Blue",0.1,155.00,3,Office Supplies
IT-2013-2410050,"Enermax Note Cards, Multicolor",0.1,59.00,2,Office Supplies
IT-2013-2410050,"Fellowes Folders, Wire Frame",0.1,46.00,2,Office Supplies
IT-2013-1428871,"Epson Calculator, White",0.5,90.00,4,Technology
ES-2013-5246151,"Belkin Router, USB",0,1554.00,6,Technology
ES-2013-5246151,"Enermax Mouse, Programmable",0,84.00,2,Technology
ES-2013-5246151,"Apple Speaker Phone, with Caller ID",0.15,314.00,3,Technology
ES-2013-2824939,"Sanford Sketch Pad, Fluorescent",0,140.00,3,Office Supplies
ES-2013-1299121,"Bush Stackable Bookrack, Pine",0.1,449.00,4,Furniture
ES-2013-1299121,"Dania Floating Shelf Set, Traditional",0.1,762.00,5,Furniture
ES-2013-1299121,"Rubbermaid Light Bulb, Duo Pack",0,38.00,2,Furniture
ES-2013-1299121,"BIC Canvas, Easy-Erase",0,270.00,5,Office Supplies
ES-2013-1299121,"Sanford Canvas, Water Color",0,107.00,2,Office Supplies
ES-2013-1299121,"Sanford Markers, Water Color",0,53.00,2,Office Supplies
ES-2013-1299121,"Jiffy Peel and Seal, Security-Tint",0,67.00,3,Office Supplies
ES-2013-1299121,"Accos Paper Clips, Assorted Sizes",0,34.00,3,Office Supplies
ES-2013-1299121,"Nokia Smart Phone, with Caller ID",0.15,1086.00,2,Technology
ES-2013-3161182,"Harbour Creations Legal Exhibit Labels, Adjustable",0,53.00,6,Office Supplies
IT-2013-3159247,"Hon Chairmat, Red",0.6,67.00,3,Furniture
IT-2013-1005179,"Novimex Swivel Stool, Black",0.1,875.00,6,Furniture
ES-2013-3947822,"Hon Rocking Chair, Adjustable",0.1,599.00,5,Furniture
ES-2013-3947822,"Tenex Light Bulb, Durable",0,48.00,3,Furniture
ES-2013-3947822,"GlobeWeis Peel and Seal, with clear poly window",0,175.00,7,Office Supplies
ES-2013-3947822,"Novimex Color Coded Labels, Laser Printer Compatible",0,25.00,2,Office Supplies
ES-2013-3947822,"Smead File Cart, Industrial",0.1,347.00,3,Office Supplies
ES-2013-2339975,"HP Fax Machine, Digital",0,1498.00,5,Technology
ES-2013-1912825,"Kraft Manila Envelope, Set of 50",0.5,40.00,3,Office Supplies
ES-2013-3567936,"Eaton Cards & Envelopes, Recycled",0,90.00,2,Office Supplies
ES-2013-2232047,"Stockwell Rubber Bands, Metal",0,49.00,3,Office Supplies
ES-2013-1423228,"BIC Markers, Fluorescent",0,111.00,4,Office Supplies
ES-2013-1423228,"BIC Pens, Easy-Erase",0,15.00,1,Office Supplies
ES-2013-5379148,"BIC Highlighters, Easy-Erase",0,154.00,8,Office Supplies
ES-2013-5379148,"Harbour Creations Color Coded Labels, Adjustable",0,76.00,7,Office Supplies
ES-2013-4444438,"Rubbermaid Stacking Tray, Ergonomic",0,95.00,4,Furniture
ES-2013-2734435,"Sauder Floating Shelf Set, Metal",0.1,524.00,3,Furniture
ES-2013-5443807,"Bush 3-Shelf Cabinet, Mobile",0,438.00,3,Furniture
IT-2013-5257163,"Office Star Executive Leather Armchair, Black",0.1,421.00,1,Furniture
ES-2013-5645871,"Enermax Cards & Envelopes, Premium",0.5,24.00,1,Office Supplies
ES-2013-1093488,"Enermax Keyboard, Ergonomic",0,488.00,6,Technology
ES-2013-5645871,"Memorex Mouse, Ergonomic",0.5,78.00,6,Technology
IT-2013-3505199,"Cisco Speaker Phone, with Caller ID",0.4,166.00,2,Technology
ES-2013-2905051,"Bush 3-Shelf Cabinet, Traditional",0,573.00,4,Furniture
ES-2013-2905051,"Acco 3-Hole Punch, Clear",0,59.00,2,Office Supplies
ES-2013-2905051,"Avery Hole Reinforcements, Clear",0,12.00,3,Office Supplies
ES-2013-2905051,"Xerox Note Cards, 8.5 x 11",0,122.00,4,Office Supplies
ES-2013-2905051,"Tenex Folders, Single Width",0.1,63.00,3,Office Supplies
ES-2013-2905051,"Belkin Memory Card, Ergonomic",0,450.00,4,Technology
ES-2013-2341157,"Brother Fax and Copier, High-Speed",0,1707.00,9,Technology
ES-2013-1149984,"Cisco Office Telephone, Full Size",0,164.00,2,Technology
IT-2013-4186516,"Binney & Smith Highlighters, Fluorescent",0.5,27.00,3,Office Supplies
IT-2013-4186516,"Stockwell Push Pins, 12 Pack",0.5,14.00,2,Office Supplies
IT-2013-4186516,"Panasonic Inkjet, Durable",0.5,468.00,3,Technology
ES-2013-5345443,"Sauder Floating Shelf Set, Mobile",0,394.00,2,Furniture
ES-2013-5345443,"Sanford Sketch Pad, Water Color",0,292.00,6,Office Supplies
ES-2013-4015722,"Ikea Corner Shelving, Traditional",0,369.00,3,Furniture
ES-2013-3078948,"Sharp Fax and Copier, Color",0.15,289.00,2,Technology
IT-2013-4217001,"Epson Card Printer, Wireless",0.4,714.00,7,Technology
ES-2013-3621706,"Harbour Creations Executive Leather Armchair, Black",0,947.00,2,Furniture
ES-2013-3621706,"Cameo Interoffice Envelope, with clear poly window",0,102.00,2,Office Supplies
ES-2013-3621706,"Eldon Lockers, Single Width",0,396.00,2,Office Supplies
ES-2013-4858481,"Rubbermaid Stacking Tray, Ergonomic",0,67.00,3,Furniture
ES-2013-4858481,"Barricks Coffee Table, Adjustable Height",0.35,197.00,1,Furniture
ES-2013-3245416,"Hon Removable Labels, Adjustable",0,32.00,3,Office Supplies
IT-2013-3723600,"Rogers Shelving, Wire Frame",0.4,37.00,1,Office Supplies
IT-2013-3788004,"Belkin Router, USB",0,1554.00,6,Technology
IT-2013-3788004,"Apple Office Telephone, Full Size",0.15,113.00,2,Technology
IT-2013-3788004,"Nokia Headset, Full Size",0.15,190.00,3,Technology
ES-2013-2220066,"Enermax Router, Bluetooth",0,1550.00,6,Technology
IT-2013-4007264,"Ibico Index Tab, Clear",0.5,18.00,4,Office Supplies
ES-2013-5298706,"Fellowes Box, Wire Frame",0.1,51.00,3,Office Supplies
ES-2013-3479105,"KitchenAid Toaster, Black",0,170.00,2,Office Supplies
ES-2013-3479105,"Xerox Note Cards, Premium",0,237.00,9,Office Supplies
ES-2013-4161041,"SanDisk Message Books, 8.5 x 11",0,84.00,3,Office Supplies
IT-2013-4100200,"Tenex Box, Blue",0.4,50.00,5,Office Supplies
ES-2013-1818988,"Novimex Executive Leather Armchair, Adjustable",0.1,410.00,1,Furniture
ES-2013-3033501,"Hon Swivel Stool, Adjustable",0.1,299.00,2,Furniture
ES-2013-3033501,"Eldon Stacking Tray, Durable",0,86.00,3,Furniture
ES-2013-3033501,"Sanford Highlighters, Water Color",0,170.00,9,Office Supplies
ES-2013-3033501,"Sanford Pens, Easy-Erase",0,45.00,4,Office Supplies
ES-2013-3033501,"Stiletto Letter Opener, Easy Grip",0,210.00,7,Office Supplies
IT-2013-5270137,"Harbour Creations Removable Labels, Laser Printer Compatible",0.5,15.00,3,Office Supplies
IT-2013-5270137,"Fellowes Shelving, Wire Frame",0.5,85.00,3,Office Supplies
ES-2013-4897406,"StarTech Printer, Wireless",0.15,1306.00,6,Technology
ES-2013-2194911,"Memorex Router, Ergonomic",0,1708.00,7,Technology
ES-2013-3394564,"BIC Markers, Easy-Erase",0,53.00,2,Office Supplies
ES-2013-4362848,"Smead Box, Single Width",0.1,10.00,1,Office Supplies
ES-2013-1752483,"HP Personal Copier, Digital",0.15,632.00,6,Technology
ES-2013-1752483,"Epson Calculator, Red",0.15,111.00,3,Technology
ES-2013-5687296,"Enermax Note Cards, Premium",0,86.00,3,Office Supplies
ES-2013-2659584,"Wilson Jones Hole Reinforcements, Clear",0,12.00,3,Office Supplies
ES-2013-2659584,"Tenex Folders, Single Width",0.1,42.00,2,Office Supplies
ES-2013-1450713,"Ames Business Envelopes, Security-Tint",0,73.00,5,Office Supplies
ES-2013-4009230,"Okidata Phone, White",0,426.00,5,Technology
ES-2013-4009230,"Okidata Printer, Durable",0,806.00,3,Technology
ES-2013-5338073,"Cardinal Binding Machine, Recycled",0,150.00,3,Office Supplies
ES-2013-2559061,"Boston Pencil Sharpener, Water Color",0,58.00,2,Office Supplies
ES-2013-4643172,"Deflect-O Frame, Durable",0,321.00,3,Furniture
ES-2013-4643172,"Panasonic Inkjet, Durable",0.1,1124.00,4,Technology
ES-2013-2708008,"Eaton Computer Printout Paper, 8.5 x 11",0,123.00,4,Office Supplies
ES-2013-2708008,"Memorex Router, Programmable",0,1239.00,5,Technology
IT-2013-1683275,"Ibico Index Tab, Economy",0.5,10.00,2,Office Supplies
IT-2013-1683275,"Eldon Trays, Single Width",0.5,24.00,1,Office Supplies
IT-2013-1683275,"Smead Trays, Blue",0.5,267.00,11,Office Supplies
ES-2013-5174378,"Wilson Jones Binding Machine, Durable",0,353.00,7,Office Supplies
ES-2013-2694304,"Sanford Pencil Sharpener, Fluorescent",0,103.00,4,Office Supplies
ES-2013-2694304,"Canon Ink, Digital",0,587.00,4,Technology
ES-2013-2551660,"Fiskars Box Cutter, Serrated",0,193.00,6,Office Supplies
ES-2013-5408659,"Smead File Cart, Industrial",0.1,231.00,2,Office Supplies
ES-2013-5521273,"BIC Pens, Blue",0,43.00,3,Office Supplies
ES-2013-5521273,"Eldon Lockers, Wire Frame",0,591.00,3,Office Supplies
ES-2013-5521273,"Rogers File Cart, Single Width",0,425.00,3,Office Supplies
ES-2013-5911126,"Tenex Folders, Industrial",0.1,85.00,4,Office Supplies
ES-2013-5911126,"Nokia Signal Booster, Cordless",0.15,355.00,3,Technology
ES-2013-4511365,"Cardinal Binder, Recycled",0,43.00,3,Office Supplies
ES-2013-4511365,"Hewlett Wireless Fax, Digital",0,1519.00,4,Technology
ES-2013-4511365,"Konica Calculator, Durable",0,104.00,2,Technology
ES-2013-1633219,"Logitech Mouse, Programmable",0,62.00,2,Technology
ES-2013-1633219,"Nokia Office Telephone, with Caller ID",0.15,111.00,2,Technology
ES-2013-3050823,"Sharp Personal Copier, Laser",0,360.00,3,Technology
ES-2013-3050823,"Panasonic Receipt Printer, Durable",0.1,436.00,4,Technology
ES-2013-3547323,"Belkin Mouse, Bluetooth",0,41.00,1,Technology
IT-2013-2626751,"Cardinal Binder, Economy",0.5,41.00,6,Office Supplies
ES-2013-5785727,"Avery Round Labels, 5000 Label Set",0,15.00,2,Office Supplies
ES-2013-3359334,"Kraft Peel and Seal, Recycled",0,58.00,3,Office Supplies
IT-2013-3468927,"Breville Toaster, Red",0.5,153.00,4,Office Supplies
IT-2013-3468927,"Binney & Smith Canvas, Easy-Erase",0.5,77.00,3,Office Supplies
IT-2013-3468927,"Cardinal Binding Machine, Recycled",0.5,75.00,3,Office Supplies
ES-2013-2985977,"GlobeWeis Peel and Seal, Recycled",0,61.00,3,Office Supplies
ES-2013-5264926,"Okidata Printer, Durable",0.15,457.00,2,Technology
ES-2013-1682342,"Ikea Stackable Bookrack, Traditional",0.1,552.00,5,Furniture
ES-2013-2700779,"Dania 3-Shelf Cabinet, Traditional",0,990.00,7,Furniture
ES-2013-2700779,"Sauder Corner Shelving, Metal",0,294.00,2,Furniture
ES-2013-5080538,"Stiletto Shears, High Speed",0,48.00,1,Office Supplies
ES-2013-1989144,"Green Bar Cards & Envelopes, 8.5 x 11",0,158.00,3,Office Supplies
ES-2013-1989144,"Rogers Folders, Single Width",0.1,55.00,2,Office Supplies
ES-2013-2700779,"Ibico Binder Covers, Clear",0,52.00,4,Office Supplies
ES-2013-2700779,"Eaton Memo Slips, Multicolor",0,30.00,2,Office Supplies
ES-2013-2700779,"Smead Box, Wire Frame",0,30.00,3,Office Supplies
ES-2013-3207937,"BIC Pencil Sharpener, Easy-Erase",0,88.00,3,Office Supplies
ES-2013-3207937,"Sanford Pencil Sharpener, Water Color",0,87.00,3,Office Supplies
ES-2013-5238415,"Eldon Box, Single Width",0.2,25.00,3,Office Supplies
IT-2013-1776172,"Hoover Toaster, Red",0.5,125.00,3,Office Supplies
IT-2013-1776172,"Tenex File Cart, Blue",0.5,400.00,6,Office Supplies
ES-2013-1407404,"SanDisk Keyboard, Ergonomic",0,159.00,2,Technology
ES-2013-2309485,"Wilson Jones 3-Hole Punch, Recycled",0,57.00,2,Office Supplies
ES-2013-2309485,"Jiffy Interoffice Envelope, Set of 50",0,232.00,5,Office Supplies
ES-2013-1525878,"Hoover Microwave, Silver",0,1856.00,6,Office Supplies
ES-2013-1525878,"GlobeWeis Mailers, Set of 50",0,77.00,2,Office Supplies
IT-2013-3412464,"Nokia Headset, Full Size",0.1,335.00,5,Technology
ES-2013-1417572,"Deflect-O Clock, Durable",0.5,47.00,2,Furniture
ES-2013-2354581,"Hoover Coffee Grinder, Red",0,344.00,5,Office Supplies
ES-2013-2354581,"BIC Pencil Sharpener, Easy-Erase",0,29.00,1,Office Supplies
ES-2013-2354581,"Cardinal Binder, Recycled",0,14.00,1,Office Supplies
ES-2013-2354581,"Logitech Mouse, USB",0,206.00,7,Technology
ES-2013-4246777,"Office Star Executive Leather Armchair, Adjustable",0.1,1269.00,3,Furniture
IT-2013-5604677,"Binney & Smith Sketch Pad, Water Color",0.5,124.00,5,Office Supplies
ES-2013-5377036,"Rogers Trays, Blue",0.2,247.00,5,Office Supplies
ES-2013-3059419,"Novimex Rocking Chair, Set of Two",0,936.00,7,Furniture
ES-2013-3059419,"Xerox Parchment Paper, Recycled",0,40.00,3,Office Supplies
ES-2013-2638509,"Hewlett Ink, Color",0.1,676.00,5,Technology
ES-2013-3243058,"Harbour Creations Bag Chairs, Adjustable",0,128.00,2,Furniture
ES-2013-3223736,"Sanford Pencil Sharpener, Easy-Erase",0,108.00,4,Office Supplies
ES-2013-3223736,"Smead Round Labels, Adjustable",0,10.00,2,Office Supplies
ES-2013-3223736,"Eldon Shelving, Blue",0.1,174.00,4,Office Supplies
ES-2013-5590763,"Avery Shipping Labels, Laser Printer Compatible",0,12.00,1,Office Supplies
ES-2013-2475819,"Wilson Jones Index Tab, Durable",0,16.00,2,Office Supplies
ES-2013-2475819,"Smead Folders, Blue",0,122.00,7,Office Supplies
ES-2013-3243058,"Stockwell Clamps, Assorted Sizes",0,167.00,10,Office Supplies
ES-2013-5590763,"Okidata Inkjet, Durable",0,625.00,2,Technology
ES-2013-3243058,"Canon Fax and Copier, Laser",0,383.00,2,Technology
ES-2013-5391833,"Fellowes File Cart, Blue",0.1,618.00,5,Office Supplies
IT-2013-4099543,"Deflect-O Clock, Black",0.3,70.00,2,Furniture
IT-2013-4099543,"Binney & Smith Pencil Sharpener, Water Color",0,81.00,3,Office Supplies
ES-2013-1505656,"Tenex Light Bulb, Black",0,38.00,2,Furniture
IT-2013-1982356,"BIC Pencil Sharpener, Blue",0.5,87.00,6,Office Supplies
IT-2013-1982356,"Samsung Office Telephone, with Caller ID",0.5,163.00,5,Technology
IT-2013-2373016,"Stanley Pens, Water Color",0.5,33.00,5,Office Supplies
IT-2013-2373016,"Acco Hole Reinforcements, Recycled",0.5,14.00,4,Office Supplies
IT-2013-2373016,"Stiletto Letter Opener, Easy Grip",0.5,15.00,1,Office Supplies
IT-2013-1595868,"Bush 3-Shelf Cabinet, Traditional",0.5,215.00,3,Furniture
IT-2013-1595868,"Enermax Numeric Keypad, Bluetooth",0.5,143.00,5,Technology
ES-2013-4232414,"Harbour Creations Swivel Stool, Black",0.2,569.00,4,Furniture
IT-2013-5238226,"Eldon Lockers, Blue",0.5,396.00,4,Office Supplies
IT-2013-5238226,"Nokia Smart Phone, with Caller ID",0.5,1278.00,4,Technology
IT-2013-5843979,"Harbour Creations Swivel Stool, Red",0.5,180.00,2,Furniture
IT-2013-5843979,"Binney & Smith Highlighters, Water Color",0.5,10.00,1,Office Supplies
IT-2013-5843979,"Acco Binding Machine, Recycled",0.5,257.00,10,Office Supplies
IT-2013-5843979,"Advantus Clamps, Assorted Sizes",0.5,42.00,5,Office Supplies
IT-2013-5843979,"OIC Thumb Tacks, Assorted Sizes",0.5,23.00,4,Office Supplies
IT-2013-5843979,"Harbour Creations Removable Labels, Laser Printer Compatible",0.5,5.00,1,Office Supplies
IT-2013-5843979,"Fellowes File Cart, Single Width",0.5,481.00,7,Office Supplies
IT-2013-5843979,"Tenex Lockers, Blue",0.5,408.00,4,Office Supplies
ES-2013-1364758,"Boston Sketch Pad, Easy-Erase",0,98.00,2,Office Supplies
ES-2013-1364758,"Fellowes Trays, Wire Frame",0,226.00,4,Office Supplies
ES-2013-2220306,"Harbour Creations Bag Chairs, Adjustable",0.2,308.00,6,Furniture
ES-2013-1727818,"Boston Pens, Fluorescent",0,46.00,3,Office Supplies
ES-2013-1727818,"Eaton Note Cards, Premium",0,56.00,2,Office Supplies
IT-2013-3869215,"Eldon Lockers, Blue",0.4,237.00,2,Office Supplies
ES-2013-2220306,"Cisco Headset, Full Size",0.1,81.00,1,Technology
ES-2013-2871320,"Rubbermaid Stacking Tray, Ergonomic",0,44.00,2,Furniture
IT-2013-3253363,"Samsung Audio Dock, Cordless",0.5,339.00,4,Technology
ES-2013-5690968,"Bush 3-Shelf Cabinet, Metal",0.1,771.00,6,Furniture
IT-2013-1948196,"Dania Stackable Bookrack, Mobile",0.5,182.00,3,Furniture
IT-2013-1948196,"Lesro Round Table, Adjustable Height",0.7,954.00,7,Furniture
ES-2013-5690968,"Smead Box, Single Width",0.1,49.00,5,Office Supplies
IT-2013-1948196,"Cuisinart Blender, White",0.5,195.00,6,Office Supplies
ES-2013-5690968,"Motorola Office Telephone, VoIP",0,216.00,3,Technology
ES-2013-5690968,"Motorola Speaker Phone, Cordless",0,133.00,1,Technology
ES-2013-5690968,"Motorola Speaker Phone, VoIP",0,390.00,3,Technology
ES-2013-5690968,"Samsung Signal Booster, Full Size",0,1103.00,8,Technology
ES-2013-3499281,"Advantus Staples, 12 Pack",0,21.00,2,Office Supplies
ES-2013-3499281,"SanDisk Mouse, Ergonomic",0,325.00,9,Technology
ES-2013-1288793,"Hon File Folder Labels, 5000 Label Set",0,18.00,2,Office Supplies
ES-2013-5421797,"OIC Staples, Bulk Pack",0,68.00,6,Office Supplies
IT-2013-5935172,"Smead File Folder Labels, Adjustable",0.1,43.00,7,Office Supplies
ES-2013-1341762,"Eldon Lockers, Industrial",0.1,357.00,2,Office Supplies
IT-2013-3098328,"Fiskars Scissors, High Speed",0,116.00,5,Office Supplies
ES-2013-1319533,"Samsung Speaker Phone, VoIP",0,247.00,2,Technology
IT-2013-3453314,"SAFCO Executive Leather Armchair, Black",0.1,2892.00,7,Furniture
ES-2013-2847029,"Office Star Rocking Chair, Adjustable",0.6,287.00,5,Furniture
ES-2013-3948146,"Hoover Stove, Black",0.1,1533.00,3,Office Supplies
ES-2013-3948146,"Fellowes Shelving, Blue",0.1,260.00,5,Office Supplies
IT-2013-3453314,"Smead File Cart, Single Width",0.1,464.00,4,Office Supplies
IT-2013-3453314,"Acme Scissors, Serrated",0,66.00,3,Office Supplies
ES-2013-2847029,"Avery Binder Covers, Economy",0,77.00,7,Office Supplies
ES-2013-2847029,"Tenex Box, Blue",0.4,30.00,3,Office Supplies
IT-2013-3453314,"Sharp Ink, Digital",0.15,316.00,3,Technology
ES-2013-3932669,"Stiletto Letter Opener, Steel",0,75.00,3,Office Supplies
ES-2013-2664096,"Cardinal Binder Covers, Recycled",0,74.00,6,Office Supplies
ES-2013-2664096,"Rogers Trays, Blue",0.1,167.00,3,Office Supplies
ES-2013-2361375,"Enermax Cards & Envelopes, Premium",0,141.00,3,Office Supplies
ES-2013-2664096,"Nokia Audio Dock, Full Size",0.15,428.00,3,Technology
ES-2013-1347677,"BIC Highlighters, Fluorescent",0,283.00,14,Office Supplies
ES-2013-1347677,"OIC Staples, Assorted Sizes",0,18.00,2,Office Supplies
ES-2013-3951434,"Hamilton Beach Toaster, Black",0.1,256.00,5,Office Supplies
ES-2013-3951434,"Avery Hole Reinforcements, Economy",0,13.00,3,Office Supplies
ES-2013-3951434,"Fellowes Box, Industrial",0.1,54.00,3,Office Supplies
ES-2013-5881573,"Stockwell Thumb Tacks, Assorted Sizes",0,22.00,2,Office Supplies
ES-2013-5881573,"Fiskars Trimmer, Steel",0,542.00,13,Office Supplies
ES-2013-1835691,"Novimex Steel Folding Chair, Black",0.6,96.00,3,Furniture
IT-2013-3688620,"Deflect-O Door Stop, Duo Pack",0,88.00,2,Furniture
