RowNumber,Exited,P_Hat
5062,0,0.275388632334245
5063,0,0.14823070351434
5064,0,0.317371264825899
5065,0,0.336128605857288
5066,0,0.130702471550299
5067,0,0.0400387004937057
5068,1,0.329900811414546
5069,0,0.725250558865093
5070,0,0.0419017352355902
5071,0,0.258793955000129
5072,0,0.148276868753163
5073,0,0.0441049482284086
5074,0,0.247210328132024
5075,0,0.214445055449568
5076,0,0.0273130531126733
5077,0,0.186757587545588
5078,0,0.0991368008237216
5079,0,0.0573818465650916
5080,0,0.0542837104653229
5081,0,0.0235795522850556
5082,0,0.0784273977490296
5083,1,0.29145078900757
5084,0,0.279613077719778
5085,0,0.153722847894898
5086,1,0.514963276597159
5087,0,0.271534545522528
5088,1,0.178617539303818
5089,1,0.225451859951994
5090,0,0.437427369215063
5091,0,0.134814826044039
5092,0,0.426408624603964
5093,1,0.230293299166353
5094,1,0.470514177335552
5095,0,0.150456145128418
5096,0,0.193420801130363
5097,0,0.1707899699581
5098,0,0.0135064911479158
5099,0,0.196900312130407
5100,1,0.583854995328212
5101,0,0.104118160968763
5102,0,0.291274306719284
5103,0,0.0525139038194608
5104,1,0.545202081397375
5105,0,0.0773037095706629
5106,1,0.571780405227696
5107,0,0.2246407955181
5108,0,0.23895038964943
5109,0,0.211081634138101
5110,0,0.117019462491193
5111,0,0.0824259864862438
5112,0,0.0328084097320068
5113,0,0.0498522469630829
5114,0,0.443453046854476
5115,1,0.532651606205973
5116,1,0.647257235416705
5117,0,0.32956223891411
5118,0,0.0995121081196033
5119,0,0.062304822523408
5120,0,0.0646056548269601
5121,0,0.0919656638232931
5122,0,0.183943879085176
5123,0,0.102815882787135
5124,0,0.034835107017468
5125,0,0.188853289984691
5126,1,0.213157513550292
5127,0,0.222863564487959
5128,1,0.0709704770621172
5129,0,0.127765243468347
5130,0,0.562095404299685
5131,0,0.127951491131063
5132,0,0.212705700427101
5133,0,0.705822371549917
5134,0,0.078459261899795
5135,1,0.53180706436911
5136,0,0.0638471338857664
5137,0,0.610119436127624
5138,1,0.432723982826623
5139,0,0.0361934916656709
5140,1,0.244395209988159
5141,0,0.166856981868776
5142,0,0.0799583882414588
5143,0,0.34229653411911
5144,1,0.0356128140463289
5145,0,0.0594565334754811
5146,0,0.146170145465495
5147,0,0.217079040756768
5148,0,0.276213505025558
5149,0,0.346716538152951
5150,0,0.24078381364079
5151,0,0.135810080938463
5152,0,0.0968471042557846
5153,0,0.0424359113922779
5154,0,0.110972884547539
5155,0,0.503022530572056
5156,0,0.258611163420487
5157,0,0.0580130185085454
5158,0,0.509776196329944
5159,0,0.365718936754361
5160,0,0.540599541430221
5161,0,0.0815833337182637
5162,0,0.201553478977615
5163,0,0.115745283935196
5164,0,0.0590494216206561
5165,0,0.0448052200013245
5166,0,0.125719607692251
5167,0,0.137664785449926
5168,1,0.0247830060291119
5169,0,0.0455832363599117
5170,0,0.214431581205526
5171,0,0.0468767943168281
5172,0,0.060710536387154
5173,0,0.139513272475576
5174,0,0.126804923919129
5175,0,0.0930190558551009
5176,0,0.150445635092156
5177,0,0.0419756846498867
5178,1,0.06146691543127
5179,0,0.1092027513163
5180,0,0.0981654711359317
5181,0,0.0992355968593323
5182,0,0.247721552377966
5183,1,0.0787317664492673
5184,0,0.0520677936852887
5185,0,0.149226919543897
5186,1,0.449329256433656
5187,0,0.0869223602220529
5188,1,0.0490458241801236
5189,0,0.0738543317782399
5190,0,0.197178618242538
5191,0,0.112799774409863
5192,0,0.306019245102919
5193,0,0.0837392909776469
5194,0,0.0677885149923267
5195,0,0.0884283860710071
5196,0,0.0701497777152638
5197,0,0.0389610231491818
5198,0,0.459392691318937
5199,0,0.23417669071427
5200,0,0.100689136936997
5201,0,0.389672470720554
5202,0,0.188662109556249
5203,1,0.216284504706309
5204,0,0.0885099327719223
5205,0,0.0706820525712027
5206,0,0.095544507312856
5207,0,0.218719499340205
5208,0,0.175372037709245
5209,0,0.0739421900606421
5210,0,0.0910175645400631
5211,0,0.155807036845603
5212,0,0.0448794529330087
5213,1,0.363180059372375
5214,0,0.0796647097743942
5215,1,0.509779184755918
5216,1,0.0224006269857402
5217,0,0.111519925071542
5218,0,0.036522446762598
5219,0,0.0557875563082767
5220,0,0.222193696527856
5221,1,0.281924998197432
5222,0,0.127134450873545
5223,0,0.118181007730643
5224,0,0.615828585758802
5225,0,0.186489465572126
5226,0,0.287131739178837
5227,0,0.0960424455203385
5228,0,0.0496294210265497
5229,0,0.0360838086310107
5230,0,0.0384927375210739
5231,0,0.148467359762312
5232,1,0.150056384504171
5233,1,0.355399450974543
5234,1,0.385984691637695
5235,1,0.349892950265529
5236,1,0.382401434941141
5237,0,0.0758260152361655
5238,0,0.034285811582543
5239,0,0.11795901670174
5240,0,0.430951312394084
5241,0,0.140656704475895
5242,0,0.178431368054858
5243,1,0.26781732057496
5244,1,0.404542492629788
5245,0,0.0699712885393631
5246,0,0.046862886221264
5247,0,0.0866215918221536
5248,0,0.213608407882621
5249,0,0.0832880542643411
5250,1,0.0738593943598496
5251,0,0.0927369727956193
5252,0,0.055097225317042
5253,0,0.117658983622145
5254,0,0.0998261927803773
5255,0,0.0673922989179787
5256,1,0.688764587806226
5257,1,0.467402822127684
5258,0,0.124353060026002
5259,0,0.0772652071605481
5260,0,0.202254328947041
5261,0,0.178612541958571
5262,0,0.133003425263076
5263,0,0.0425795015388151
5264,0,0.35441748248379
5265,1,0.284420352501792
5266,0,0.111895036095818
5267,0,0.0415072704189835
5268,0,0.0646929405687668
5269,0,0.0723938285153328
5270,1,0.271435842148653
5271,0,0.0983592793393607
5272,1,0.356534418001241
5273,1,0.220677958950678
5274,0,0.138743050745108
5275,0,0.178689956731366
5276,0,0.100821959193011
5277,0,0.0402365675124372
5278,0,0.104261568356468
5279,1,0.26837191799589
5280,0,0.13512991001087
5281,1,0.313150189390889
5282,0,0.0861497397066864
5283,0,0.117664597648415
5284,0,0.0924283580591235
5285,0,0.302399809496546
5286,1,0.347767505593361
5287,0,0.348517762036961
5288,0,0.221073404801436
5289,0,0.031576060211149
5290,0,0.0148321581937366
5291,1,0.730932809775017
5292,0,0.0870815064824742
5293,0,0.105306790137553
5294,0,0.0962830754401249
5295,0,0.105639294025234
5296,0,0.302725747805138
5297,1,0.175542924263306
5298,1,0.271106541257758
5299,0,0.154167806891409
5300,0,0.637821613983242
5301,0,0.080093134102947
5302,0,0.147500951147174
5303,0,0.0751219319540507
5304,0,0.0192125434931369
5305,0,0.344934040061378
5306,0,0.0673240579335708
5307,1,0.258089248728629
5308,1,0.403161377003767
5309,0,0.231745065446136
5310,0,0.260276814063039
5311,1,0.396122715198352
5312,0,0.24020657328275
5313,0,0.332701917306801
5314,0,0.579951915709251
5315,1,0.381172072432893
5316,0,0.0654543884266877
5317,0,0.218340481801194
5318,0,0.189467004916711
5319,0,0.129271978822115
5320,0,0.163682295542147
5321,0,0.189032704303347
5322,0,0.0881064621153993
5323,0,0.0876077297393726
5324,0,0.0524044268682361
5325,0,0.0877163232837985
5326,1,0.191862603702727
5327,1,0.27964942338778
5328,0,0.201263396882168
5329,0,0.19381416900263
5330,0,0.0650346454129721
5331,0,0.0283324778092895
5332,1,0.623202414170032
5333,0,0.175063733712373
5334,0,0.146180806635053
5335,0,0.0522204788790911
5336,0,0.229047284277769
5337,1,0.347284614611571
5338,1,0.460336416581407
5339,1,0.367573174314306
5340,1,0.535095436898074
5341,0,0.195447661422425
5342,0,0.517659773854023
5343,0,0.245991328201375
5344,0,0.215918793090081
5345,0,0.0523142210569338
5346,0,0.0935058150288661
5347,0,0.138813992719863
5348,1,0.0387062913497275
5349,1,0.415710028724248
5350,0,0.093708614063039
5351,1,0.348397569984096
5352,0,0.195663968607936
5353,0,0.0303095112035907
5354,1,0.165078605234356
5355,0,0.0445716288300068
5356,0,0.191674597612116
5357,1,0.237866671418518
5358,0,0.101793102057622
5359,0,0.138920536828172
5360,1,0.195960122187674
5361,0,0.1047365028929
5362,0,0.214014958078597
5363,0,0.200344664698215
5364,1,0.140217881921275
5365,0,0.0944393603880269
5366,0,0.0606336138290169
5367,0,0.239562105936824
5368,0,0.0667265308777308
5369,1,0.721024790496358
5370,1,0.40298264197266
5371,1,0.0598010511986244
5372,1,0.144293080796796
5373,0,0.0910328000645858
5374,0,0.026142286443362
5375,0,0.0423413861762339
5376,0,0.0725474079737943
5377,0,0.072061264597807
5378,0,0.490738567092476
5379,0,0.185276206324868
5380,0,0.0384066508004495
5381,0,0.112978607855594
5382,0,0.0782203830354118
5383,0,0.131664290928586
5384,0,0.026640670296078
5385,0,0.0772892004895057
5386,1,0.183492634696253
5387,1,0.262848531539676
5388,0,0.0425138650590641
5389,1,0.646841223477023
5390,0,0.137430685315291
5391,1,0.194359448309724
5392,0,0.139599717112501
5393,1,0.192227098004972
5394,0,0.0394619390474374
5395,0,0.192951284074061
5396,0,0.274255095112841
5397,0,0.0903713875563631
5398,0,0.28639638141648
5399,1,0.19795603036352
5400,0,0.0564570834473285
5401,0,0.122500022677141
5402,0,0.216194540875743
5403,0,0.115404737159986
5404,0,0.0255210085869949
5405,0,0.0715796391307573
5406,0,0.672116181090227
5407,0,0.45964498640323
5408,0,0.0731438710175076
5409,0,0.299648114075578
5410,0,0.0279705945878338
5411,0,0.116550327225518
5412,0,0.228974562973246
5413,1,0.449791073335922
5414,0,0.25492938149212
5415,0,0.339758590118228
5416,0,0.059236127415269
5417,0,0.109307126461527
5418,0,0.0367515574240374
5419,0,0.134230967538674
5420,1,0.330477543914999
5421,0,0.0345145056663244
5422,0,0.222527502764016
5423,0,0.0844018432959782
5424,0,0.0367355346078584
5425,1,0.439897697992818
5426,0,0.538364720762508
5427,0,0.212422062080023
5428,0,0.128493951110624
5429,0,0.19672610619731
5430,0,0.340769973475092
5431,0,0.08127253979196
5432,0,0.129085013646596
5433,0,0.144030476575397
5434,0,0.199702121565294
5435,0,0.138834349894825
5436,0,0.170312658366834
5437,0,0.154701156050764
5438,0,0.0926282813875034
5439,0,0.1483760957023
5440,0,0.804734744449063
5441,1,0.432212285735864
5442,0,0.112140941953768
5443,1,0.542179763009822
5444,0,0.039473540192195
5445,0,0.048477967666299
5446,0,0.0853163876384498
5447,0,0.0928350612287353
5448,0,0.270428046231133
5449,1,0.320853437401599
5450,0,0.15496564477992
5451,0,0.0876884444556106
5452,0,0.240812426080101
5453,1,0.415601633022026
5454,0,0.0907188585348077
5455,0,0.15077306310587
5456,1,0.549772239994177
5457,0,0.246310309921691
5458,0,0.462953704188153
5459,0,0.17136210210174
5460,0,0.193231851455884
5461,0,0.164352487124746
5462,0,0.13123299248758
5463,0,0.171279639180129
5464,0,0.189402871590007
5465,0,0.119823646945304
5466,0,0.485903270702131
5467,0,0.0930151024258862
5468,0,0.0612855948232405
5469,0,0.0841573556516192
5470,0,0.0419547095781939
5471,0,0.0308169035806953
5472,1,0.42977708451573
5473,0,0.213500656937
5474,0,0.219598827960307
5475,0,0.156055822043878
5476,0,0.19449698411557
5477,1,0.286071278525454
5478,0,0.0628695695809932
5479,0,0.187575778680188
5480,0,0.175595916596226
5481,0,0.343705774644534
5482,1,0.340782337094884
5483,0,0.231619969173209
5484,0,0.117109376762756
5485,1,0.455983798434716
5486,0,0.0537728077331947
5487,0,0.0934236334380093
5488,0,0.0392304983681791
5489,0,0.113881971578724
5490,0,0.0496838190216469
5491,0,0.632190805698674
5492,1,0.194843476834976
5493,0,0.0583939299261987
5494,0,0.0792829146938988
5495,1,0.491228087185521
5496,0,0.0992971428397863
5497,0,0.115632585670003
5498,0,0.237797088886864
5499,0,0.175765070464138
5500,0,0.0915734957315152
5501,0,0.127099094814833
5502,0,0.193609856884897
5503,0,0.146344238659684
5504,0,0.0260224713561828
5505,0,0.120347080331487
5506,0,0.218832091307556
5507,0,0.0587619703767285
5508,1,0.334286622543681
5509,0,0.576179179143797
5510,0,0.0952799470413883
5511,1,0.646194860846636
5512,0,0.26135999906691
5513,0,0.07598670333813
5514,0,0.0542235036813312
5515,1,0.623284035125342
5516,0,0.129474411998819
5517,0,0.0759856574062287
5518,0,0.10472015165793
5519,0,0.143298505068384
5520,1,0.268325733899653
5521,0,0.438075591586581
5522,0,0.178739777876853
5523,0,0.232284319892272
5524,0,0.043611603217754
5525,0,0.292763027814487
5526,0,0.154275072445152
5527,0,0.295459316824372
5528,0,0.0778233669957485
5529,0,0.033822040890736
5530,0,0.133331418502652
5531,0,0.0578812623332503
5532,0,0.197587630575263
5533,0,0.0319970740985834
5534,0,0.223134655771257
5535,0,0.04246148020881
5536,1,0.309165609258232
5537,0,0.0842644871008216
5538,0,0.270885749332353
5539,0,0.253244127608518
5540,0,0.217824772378346
5541,1,0.260700792896989
5542,0,0.185135037269265
5543,1,0.105006383460631
5544,0,0.0761291847179453
5545,0,0.184141607631305
5546,0,0.26398950138383
5547,0,0.0793646524075773
5548,1,0.187662206638061
5549,0,0.135563531264536
5550,0,0.0929313222439418
5551,0,0.169515215844507
5552,0,0.239417490970347
5553,0,0.168746460231749
5554,0,0.08913853785966
5555,0,0.0554138558494752
5556,0,0.0888493462162224
5557,0,0.205840107609634
5558,0,0.219916523526355
5559,1,0.117347295237852
5560,1,0.279517224590211
5561,0,0.129114554271919
5562,1,0.261140642462207
5563,0,0.0960225020006578
5564,0,0.307053821147874
5565,0,0.204773568566888
5566,0,0.121647897787954
5567,0,0.196704055722786
5568,0,0.0734858261447945
5569,0,0.0671900956353412
5570,0,0.122871493370566
5571,1,0.273864801190665
5572,1,0.256293037816064
5573,0,0.0435351922310422
5574,0,0.0767592421854368
5575,0,0.0745742783660333
5576,0,0.0602755307626406
5577,1,0.797009668448336
5578,0,0.370294308517507
5579,0,0.380796003859133
5580,0,0.0433473182157884
5581,0,0.0854547269995559
5582,0,0.326670340609748
5583,0,0.160472012137196
5584,0,0.0476328206483108
5585,0,0.135024224030009
5586,0,0.162607573642531
5587,0,0.0900691919680415
5588,0,0.0778470390717949
5589,0,0.095312947447007
5590,1,0.419762087270058
5591,0,0.131183424796957
5592,0,0.143702520300921
5593,0,0.0389342974559393
5594,1,0.288559585070401
5595,0,0.0608391810752725
5596,0,0.0407150443823655
5597,1,0.0363935359854344
5598,0,0.153949340257734
5599,0,0.538730482273889
5600,1,0.426431957011096
5601,0,0.0588867381614243
5602,0,0.367243178656618
5603,0,0.243489560806452
5604,0,0.155970797902379
5605,0,0.380102822786536
5606,0,0.267215823648401
5607,1,0.718621037430476
5608,0,0.338832299980142
5609,0,0.0687171960986709
5610,0,0.222930359528768
5611,0,0.107587354972171
5612,0,0.406028268939135
5613,0,0.0769520034770022
5614,0,0.210454250343316
5615,0,0.154112011028118
5616,0,0.181242818367885
5617,0,0.0205448530284238
5618,1,0.26606035267388
5619,0,0.0509806347807468
5620,0,0.0551766274851444
5621,0,0.0895791047824033
5622,0,0.304367029970097
5623,0,0.18006941864176
5624,0,0.0680126153084541
5625,0,0.344417529854391
5626,0,0.426676201528258
5627,0,0.0919125799997035
5628,0,0.0419836666094494
5629,0,0.295707885626896
5630,0,0.07433960752711
5631,0,0.247853464283546
5632,0,0.0889706995020543
5633,1,0.271120841589253
5634,0,0.0657368872956727
5635,0,0.204954691089274
5636,0,0.0663285695484521
5637,0,0.0383264640091125
5638,0,0.0455550616755414
5639,0,0.194954300335839
5640,0,0.310322272081387
5641,1,0.250782966547193
5642,0,0.389843708804586
5643,0,0.251001191663254
5644,1,0.0792879540474998
5645,0,0.10449981300567
5646,1,0.347915057323834
5647,1,0.416291790397164
5648,0,0.0203267089853333
5649,0,0.0662548374490126
5650,0,0.0268267987898995
5651,0,0.412309317943878
5652,0,0.650937854214752
5653,0,0.111239487911666
5654,0,0.527039328505619
5655,0,0.157321189565793
5656,1,0.346491351460269
5657,0,0.0993420870492925
5658,0,0.0523436191373225
5659,1,0.157655592350259
5660,1,0.474260826495108
5661,0,0.41735515799771
5662,0,0.110583426229861
5663,0,0.0885835952161209
5664,0,0.194599302717246
5665,1,0.479039644858933
5666,0,0.132747075280748
5667,1,0.286437433119667
5668,0,0.0594157656615795
5669,1,0.0695806076546331
5670,0,0.0973124225806705
5671,0,0.0962072349024894
5672,0,0.513858268167325
5673,0,0.0763674973114255
5674,0,0.143331450957139
5675,0,0.0717752018441092
5676,0,0.0528588825555099
5677,0,0.0334594688832383
5678,0,0.236660814402911
5679,0,0.0933774120367586
5680,0,0.338280223069691
5681,1,0.309961802721214
5682,0,0.145243505640979
5683,0,0.0719610807683701
5684,1,0.704026315586333
5685,0,0.13404908678532
5686,1,0.208536608701788
5687,1,0.404696872188886
5688,0,0.215391995266853
5689,0,0.147969891757996
5690,0,0.24578988337049
5691,0,0.232319159833961
5692,0,0.260858762252545
5693,0,0.13259393085179
5694,0,0.0834729185346492
5695,0,0.0770170044393373
5696,0,0.106355585069449
5697,0,0.0613941531341986
5698,0,0.15044517691079
5699,0,0.353219252431267
5700,0,0.0604827740384536
5701,1,0.0607179169130948
5702,1,0.666891659329304
5703,0,0.119941468178448
5704,0,0.359679742151693
5705,1,0.572409438766203
5706,0,0.159123929996088
5707,0,0.209674171431452
5708,0,0.0178388379926565
5709,0,0.313879805582064
5710,0,0.227083437425154
5711,0,0.132185863921678
5712,0,0.107606962441726
5713,1,0.277609276922101
5714,0,0.0923897709859577
5715,0,0.0870029699923354
5716,0,0.0262640469256734
5717,0,0.139336736460302
5718,0,0.115341806152579
5719,0,0.192146172370377
5720,0,0.101849222292765
5721,0,0.137550502811948
5722,1,0.500051000094231
5723,0,0.105310321577768
5724,0,0.0348393622294054
5725,0,0.0875928384484194
5726,0,0.251170500272709
5727,0,0.40813453655815
5728,1,0.346426041073365
5729,0,0.0556504086957458
5730,0,0.109232831527029
5731,0,0.0487095989413184
5732,1,0.116740934389353
5733,0,0.0593957004895983
5734,1,0.10013102703179
5735,0,0.186788603657617
5736,0,0.128626075130985
5737,0,0.0919508787726912
5738,0,0.181946517978624
5739,0,0.18785644946644
5740,0,0.0736755884075336
5741,0,0.386355378082421
5742,0,0.0908731372584389
5743,1,0.223625624947521
5744,0,0.209299650498761
5745,0,0.167673356770484
5746,0,0.034704717386694
5747,0,0.130585849429277
5748,0,0.0596201131438203
5749,0,0.393327914382042
5750,0,0.102890017053935
5751,1,0.258354165886566
5752,0,0.0867156263011315
5753,0,0.0697052730017423
5754,0,0.230549584357471
5755,0,0.286516336485442
5756,0,0.149906328893771
5757,0,0.0695941808243503
5758,0,0.0472640049292337
5759,1,0.54680384350419
5760,0,0.187907665341225
5761,0,0.0788924289502012
5762,0,0.0508756088057813
5763,0,0.150099493694995
5764,0,0.0516327056767591
5765,0,0.0986211502735354
5766,0,0.0455914647678032
5767,0,0.092813745090821
5768,0,0.325431033482535
5769,0,0.0693813846858746
5770,0,0.146971764375824
5771,0,0.375255650384546
5772,0,0.120977321684636
5773,0,0.155480717815642
5774,0,0.269668435500601
5775,0,0.223531222006668
5776,0,0.468768921797535
5777,1,0.482657554987241
5778,0,0.383687362925071
5779,0,0.211602549973193
5780,1,0.088187174950615
5781,0,0.528008881640697
5782,0,0.304745626252589
5783,0,0.0555892140938075
5784,0,0.36536477621344
5785,0,0.0284984219575575
5786,0,0.0942646930876527
5787,0,0.158073728173992
5788,0,0.157469020006545
5789,1,0.251723189280556
5790,1,0.753786015200721
5791,0,0.0704322729020652
5792,1,0.221518561421691
5793,0,0.153764605983445
5794,0,0.130915465510779
5795,0,0.172510912844529
5796,0,0.133012442513654
5797,0,0.139483586801775
5798,0,0.114568571662115
5799,0,0.214158103899774
5800,1,0.147216373973185
5801,0,0.0429361258914802
5802,1,0.20851505722724
5803,0,0.113524148267071
5804,0,0.150784408488473
5805,1,0.390336589175808
5806,0,0.138257143285511
5807,0,0.140991530269728
5808,0,0.192981259459739
5809,1,0.551829578333335
5810,0,0.032434414921592
5811,0,0.274961225126268
5812,0,0.13035333425246
5813,0,0.0853838206979826
5814,0,0.0871798029225904
5815,0,0.254058267165395
5816,0,0.23366108935225
5817,0,0.119046552945033
5818,0,0.612728868490091
5819,0,0.170394888128034
5820,0,0.0315461891537045
5821,0,0.314925245956312
5822,1,0.591873787964429
5823,0,0.117890079193871
5824,1,0.670632882507195
5825,1,0.0429868045606612
5826,1,0.439972251180921
5827,0,0.142677572139285
5828,0,0.0384545597699429
5829,0,0.169638644942525
5830,0,0.136288630076053
5831,0,0.128667245194587
5832,1,0.0574253542515015
5833,0,0.0319990332740342
5834,1,0.642318414175262
5835,1,0.0874974280834932
5836,0,0.0735982598969803
5837,0,0.116324032480929
5838,0,0.219635496192928
5839,1,0.387049464867468
5840,0,0.172535459639651
5841,0,0.377747965093361
5842,1,0.403027459854222
5843,0,0.11887313180266
5844,0,0.0208862651548129
5845,0,0.0260885762844602
5846,0,0.108888366504504
5847,0,0.0866687286261299
5848,1,0.348913144847434
5849,0,0.100477501144819
5850,0,0.313731105297409
5851,0,0.0849646194003422
5852,0,0.0385259520622281
5853,0,0.0274693412140094
5854,1,0.33304049060494
5855,0,0.0700836610524924
5856,1,0.337413691015153
5857,0,0.091861456604553
5858,1,0.518936789178653
5859,1,0.185038038125218
5860,0,0.0511633866885199
5861,0,0.288337548198403
5862,0,0.157082635118284
5863,0,0.0575426014403102
5864,0,0.21246274502406
5865,0,0.131721553266276
5866,0,0.156434250565949
5867,1,0.254933660861443
5868,0,0.489746620612544
5869,0,0.090972745261813
5870,0,0.10472573167078
5871,0,0.269616868132191
5872,1,0.255181150112076
5873,0,0.0146601861461136
5874,1,0.24579715967618
5875,0,0.0143069573677624
5876,0,0.0875562744561036
5877,0,0.208744165637593
5878,0,0.0673111561669959
5879,0,0.125904608288024
5880,0,0.082267471790175
5881,0,0.0405109810859615
5882,0,0.0428734119998829
5883,1,0.202654960199422
5884,0,0.13820840553136
5885,0,0.136142490350965
5886,0,0.0655585618793462
5887,0,0.1712997610091
5888,1,0.392791582220086
5889,1,0.348650620737811
5890,0,0.0693891459706265
5891,0,0.216922564580036
5892,0,0.170164718982695
5893,0,0.306799933989281
5894,0,0.217730028362351
5895,0,0.209894621819475
5896,0,0.284842277569933
5897,0,0.119900027688394
5898,0,0.0725557395164792
5899,0,0.155663268209526
5900,0,0.111332107093119
5901,0,0.102827871015211
5902,0,0.202925391057387
5903,0,0.140918389936272
5904,1,0.0731041230468535
5905,1,0.381731858840585
5906,0,0.13937447017798
5907,0,0.126817519002155
5908,0,0.378521603773309
5909,1,0.388364963508699
5910,0,0.0564837315035265
5911,0,0.104988186396199
5912,0,0.0338365642638273
5913,0,0.286318410740701
5914,0,0.074340361515479
5915,0,0.0607036786474087
5916,1,0.281069613699948
5917,0,0.231244687851324
5918,0,0.154555763202975
5919,0,0.084063726289797
5920,0,0.248834086873798
5921,0,0.0419210829077508
5922,0,0.159544296311384
5923,1,0.36598807397396
5924,1,0.344530536895477
5925,0,0.120400940706578
5926,0,0.226141081419179
5927,1,0.440809763889907
5928,1,0.575999058894107
5929,0,0.204623950337096
5930,0,0.0331564618011208
5931,0,0.0427435135325839
5932,1,0.601215441755514
5933,0,0.23260718207048
5934,1,0.244974634331088
5935,0,0.135412052866254
5936,0,0.14024402531018
5937,1,0.0405133608197224
5938,0,0.124550992763158
5939,0,0.0655068072666897
5940,0,0.0773344687131686
5941,1,0.0877798354817937
5942,0,0.221124670838194
5943,1,0.643267188406861
5944,0,0.231104429474444
5945,0,0.198491476026005
5946,0,0.0931040391587254
5947,0,0.0895830004511982
5948,0,0.184737069784641
5949,0,0.433551301490147
5950,1,0.290573869631606
5951,1,0.706148615224274
5952,0,0.0574720346060211
5953,1,0.0283784184197769
5954,0,0.1560452539159
5955,0,0.0517779958452684
5956,1,0.117412415793569
5957,0,0.444808493925516
5958,0,0.73529847423897
5959,0,0.154162990309636
5960,0,0.144963723571391
5961,1,0.338892959604377
5962,0,0.042125333460038
5963,1,0.211006463259766
5964,0,0.224226029478488
5965,0,0.166644487220033
5966,0,0.0658184630547562
5967,0,0.301018688761608
5968,0,0.164965789334612
5969,0,0.0443049834226787
5970,0,0.0464593163709451
5971,0,0.189435793647999
5972,0,0.115368282153472
5973,1,0.533678421710865
5974,0,0.0710862114321577
5975,0,0.107319457519369
5976,0,0.0764765338442224
5977,1,0.224231177572236
5978,0,0.132723168562994
5979,0,0.242292011684679
5980,0,0.126516850601743
5981,0,0.140479033506361
5982,0,0.419902617694671
5983,0,0.132209973646364
5984,0,0.276458367097144
5985,0,0.248371696364572
5986,0,0.0502621825318176
5987,1,0.194562008886879
5988,0,0.246956861650045
5989,0,0.0376567240349469
5990,1,0.527047341745701
5991,0,0.0755488297527177
5992,0,0.0722616566304002
5993,0,0.0805456624996654
5994,0,0.206330533695824
5995,0,0.110693999436009
5996,0,0.279801801384189
5997,0,0.481850990887965
5998,0,0.0242686940168688
5999,0,0.0756559389475342
6000,0,0.184677821647573
6001,1,0.0913933201007357
6002,1,0.129697045623355
6003,0,0.26759531318025
6004,0,0.0190175654022479
6005,0,0.0302179405917599
6006,0,0.0298844820119298
6007,0,0.146791879701129
6008,0,0.0365837268242282
6009,0,0.0291712346386276
6010,0,0.105391939966067
6011,0,0.133561765511761
6012,1,0.364698324756234
6013,0,0.0968651772225809
6014,0,0.147706658301493
6015,1,0.337093276916022
6016,0,0.285596778713735
6017,0,0.282276455091181
6018,0,0.263645296765304
6019,0,0.0265137269757574
6020,0,0.060562328423794
6021,0,0.264280858086027
6022,0,0.18163289055803
6023,1,0.179836016745008
6024,1,0.0870721223238159
6025,0,0.086642455310725
6026,0,0.438466808707986
6027,0,0.226514994903479
6028,0,0.182433627661645
6029,1,0.235322334124164
6030,1,0.161683719233035
6031,0,0.153260829586795
6032,0,0.23543586910522
6033,0,0.1423943888013
6034,0,0.249331743037028
6035,0,0.164717072185062
6036,0,0.150080971356629
6037,0,0.0586779926383408
6038,0,0.0319022786670907
6039,0,0.115772432667474
6040,0,0.0224963041914064
6041,0,0.0940621310947115
6042,0,0.199699561054111
6043,0,0.0691672967987188
6044,0,0.0854832947555498
6045,0,0.0912996526298345
6046,0,0.22285957002592
6047,0,0.625824544966213
6048,0,0.0585891549772819
6049,0,0.191902073383658
6050,0,0.178979035640497
6051,0,0.261982267503919
6052,0,0.29778617879148
6053,0,0.609874391562645
6054,0,0.184350397971156
6055,1,0.172351283558438
6056,0,0.0951181718211036
6057,0,0.018422517439737
6058,0,0.0452749166330719
6059,1,0.637196708623868
6060,0,0.0754150827467305
6061,1,0.177951797116044
6062,1,0.51372849763596
6063,0,0.0303241659451328
6064,0,0.0428418409144041
6065,0,0.0481399969870384
6066,1,0.206369319627653
6067,0,0.254092710928756
6068,0,0.170675540781639
6069,0,0.147800842427812
6070,0,0.186105813249239
6071,0,0.0594328771959016
6072,0,0.394730130470138
6073,0,0.0775834648164083
6074,0,0.206893003570497
6075,0,0.118271073683561
6076,0,0.252606296255365
6077,0,0.130074470903467
6078,0,0.457977626067626
6079,0,0.158192731285506
6080,0,0.0918615072289194
6081,1,0.287848168860623
6082,1,0.190899453936206
6083,0,0.348926983462442
6084,1,0.169113534805038
6085,0,0.150708122307619
6086,1,0.482898466598862
6087,0,0.0733151067741387
6088,1,0.156245776222897
6089,0,0.124174044777347
6090,0,0.0225594039626648
6091,0,0.0225697562935675
6092,0,0.157474854090116
6093,0,0.197142928345734
6094,0,0.129213040650101
6095,0,0.19205784127549
6096,0,0.0714432225248918
6097,0,0.396726740940492
6098,1,0.231554603847105
6099,0,0.552065785686749
6100,1,0.591665482692879
6101,0,0.105524918882447
6102,1,0.0318038121073708
6103,0,0.0714499281304247
6104,0,0.0230926242961495
6105,1,0.520687872985838
6106,0,0.237084034701014
6107,0,0.0687224080930995
6108,0,0.266871365788409
6109,0,0.0944812722241816
6110,1,0.117830624350472
6111,0,0.0302016179728119
6112,0,0.072024111830679
